id,url,title,section,type,date,chunk_id,text,sha256
0e8fb574e0-0002,https://datascience.uchicago.edu/insights/spatial-immunity-a-new-perspective-enabled-by-computer-vision/,Spatial Immunity: A new perspective enabled by computer vision,insights,generic,,2,"We can then use other classification methods to go cell-by-cell to figure out if that cell is a ‘native tissue’ cell, like a blood vessel or another structural cell, or if that cell is an immune cell and importantly: what type of immune cell it is. Once we have this detailed map of where all of the different tissue cells and immune cells are, we can look at differences between these maps in patients who did and did not respond to therapy. In lupus nephritis, we found that a high density of B cells (one specific type of immune cell) was associated with kidney survival – meaning those patients likely responded to therapy. Also, small groups of a specific subset of T cells (a different type of immune cell) meant that a patient’s disease would continue to progress, even when treated with the standard of care. Studying spatial immunity – or the spatial distribution of immune cells – is only possible with the advent of new computer vision methods, or clever applications of existing ones. AI has not just revolutionized this work, but built the foundations for it. As we create better models for mapping immune cells and their spatial relationships, we’ll continue to learn more about what happens when our immune system malfunctions, and hopefully better prepare therapies for when it does. This work was supported by the Eric and Wendy Schmidt AI in Science Postdoctoral Fellowship, a Program of Schmidt Futures.",cd624fad6d7342cbb666dd3647d5891be9e01fd7e4d7dc5cdf1c95b74f4bc88c
0e8fb574e0-0003,https://datascience.uchicago.edu/insights/spatial-immunity-a-new-perspective-enabled-by-computer-vision/,Spatial Immunity: A new perspective enabled by computer vision,insights,generic,,3,"Research Initiative AI + Science Blog Mar 07, 2024 Modeling Chaos using Machine Learning Emulators Blog Feb 29, 2024 The AI-Powered Pathway to Advanced Catalyst Development Blog Apr 04, 2024 An Intro to Gravitational-Wave Astronomy Campus News Oct 26, 2022 New Schmidt Futures Fellowship at UChicago to Foster Next Generation of AI-Driven Scientists",a98cc9fa56743eaa16cfcabef92d2449beadd45fa63ea99c183a195eadc1cbca
ddb24ba49a-0000,https://datascience.uchicago.edu/insights/modeling-chaos-using-machine-learning-emulators/,Modeling Chaos using Machine Learning Emulators,insights,generic,,0,"Chaos is everywhere, from natural processes—such as fluid flow, weather and climate, and biology—to man-made systems—such as the economy, road traffic, and manufacturing. Understanding and accurately modeling chaotic dynamics is critical for addressing many problems in science and engineering. Machine learning models trained to emulate dynamical systems offer a promising new data-driven approach for developing fast and accurate models of chaotic dynamics. However, these trained models, often called emulators or surrogate models , sometimes struggle to properly capture chaos leading to unrealistic predictions. In our recent work published at NeurIPS 2023, we propose two new methods for training emulators to accurately model chaotic systems, including an approach inspired by methods in computer vision used for image recognition and generative AI. Machine learning approaches that use observational or experimental data to emulate dynamical systems have become increasingly popular over the past few years. These emulators aim to capture the dynamics of complex, high-dimensional systems like weather and climate. In principle, emulators will allow us to perform fast and accurate simulations for forecasting, uncertainty quantification, and parameter estimation. However, training emulators to model chaotic systems has proved to be tricky, especially in noisy settings.",5074c26fa3c07b6857300fa637ae37796620b70079193407d41b16204ac727d7
ddb24ba49a-0001,https://datascience.uchicago.edu/insights/modeling-chaos-using-machine-learning-emulators/,Modeling Chaos using Machine Learning Emulators,insights,generic,,1,"One key feature of chaotic dynamics is their high sensitivity to initial conditions which is often referred to colloquially as “the butterfly effect”: small changes to an initial state—like a butterfly flapping its wings—can cause large changes in future states—like the location of a tornado. This means that even a tiny amount of noise in the data makes long-term forecasting impossible and precise short-term predictions very difficult. Accurate forecasts of chaotic systems, like the weather, are fundamentally limited by the properties of the chaos. If this is the case, should we simply give up on making long-term predictions? The answer is both yes and no. Yes, even with machine learning, we will never be able to predict whether it will rain in Chicago more than a few weeks ahead of time (Sorry to all the couples planning outdoor summer weddings!). No, we should not give up completely because, while exact forecasts are impossible, we can still make useful statistical predictions about the future, such as the increasing frequency of hurricanes due to climate change. In fact, these statistical properties—collectively known as the chaotic attractor —are precisely what scientists focus on when developing models for chaotic systems. Despite these well-known properties of chaotic dynamics, most current approaches for training emulators still focus on short-term forecasting metrics such as the root mean squared error (RMSE).",72a45c6ec80b4a954521e7fc9c214cc50d9e62aa8a4e0813a975902d6d1d0d13
ddb24ba49a-0002,https://datascience.uchicago.edu/insights/modeling-chaos-using-machine-learning-emulators/,Modeling Chaos using Machine Learning Emulators,insights,generic,,2,"For extremely clean data with high-resolution measurements, the standard training methods are sufficient to learn the correct dynamics since chaotic systems are, after all, deterministic. However, when using noisy or low-resolution data, which is the norm in real-world applications, these training methods often produce emulators that fail to capture the correct long-term statistical behaviors of the system. We address this problem by developing new training methods that encourage the emulator to match long-term statistical properties of the chaotic dynamics—which, again, we refer to as the chaotic attractor. We propose two approaches for achieving this: Physics-informed Optimal Transport : Choose a set of relevant summary statistics based on expert knowledge: for example, a climate scientist might pick the global mean temperature or the frequency of hurricanes. Then, during training, use an optimal transport metric—a way of quantifying discrepancies between distributions—to match the distribution of the summary statistics produced by the emulator to the distribution seen in the data. Unsupervised Contrastive Learning : Automatically choose relevant statistics that characterize the chaotic attractor by using contrastive learning , a machine learning approach initially developed for learning useful image representations for image recognition tasks and generative AI. Then, during training, match the learned relevant statistics of the emulator to the statistics of the data.",76ad3e5744cc4c50d9c7d09707bf47055f9427c65a29288f290f89a7227f2214
ddb24ba49a-0003,https://datascience.uchicago.edu/insights/modeling-chaos-using-machine-learning-emulators/,Modeling Chaos using Machine Learning Emulators,insights,generic,,3,"The distinction between the two methods lies primarily in how we choose the relevant statistics: either we pick (1) based on expert scientific knowledge or (2) automatically using machine learning. In both cases, we train emulators to generate predictions that match the long-term statistics of the data rather than just short-term forecasts. This results in much more robust emulators that, even when trained on noisy data, produce predictions with the same statistical properties as the real underlying chaotic dynamics. The best we can hope for when modeling chaos is either short-term forecasts or long-term statistical predictions, and emulators trained using the newly proposed methods give us the best of both worlds. Emulators are already being used in a wide range of applications such as weather prediction, climate modeling, fluid dynamics, and biophysics. Our approach and other promising recent developments in emulator design and training are bringing us closer to the goal of having fast, accurate, and perhaps even interpretable data-driven models for complex dynamical systems, which will help us answer many basic scientific questions as well as solve challenging engineering problems. Paper citation: Jiang, R., Lu, P. Y., Orlova, E., & Willett, R. (2023). Training neural operators to preserve invariant measures of chaotic attractors . Advances in Neural Information Processing Systems , 36 . This work was supported by the Eric and Wendy Schmidt AI in Science Postdoctoral Fellowship, a Program of Schmidt Futures.",a28237ad2e69893031f6b70923d7a36a0e16de8b15b8a43caa769e53856ca2e5
ddb24ba49a-0004,https://datascience.uchicago.edu/insights/modeling-chaos-using-machine-learning-emulators/,Modeling Chaos using Machine Learning Emulators,insights,generic,,4,"AI + Science Advancing Molecular Measurement with Machine Learning Research Initiative AI + Science Blog Mar 21, 2024 Spatial Immunity: A new perspective enabled by computer vision",ca2aa724ef5b405a368067f23e9d44b82b98bdeabb04c3376db756f4bca497e1
5a203d6bbb-0000,https://datascience.uchicago.edu/insights/the-ai-powered-pathway-to-advanced-catalyst-development/,The AI-Powered Pathway to Advanced Catalyst Development,insights,generic,,0,"In the quest for sustainable energy, the materials that drive crucial reactions in fuel cells and other green technologies are pivotal. At the University of Chicago and Argonne National Lab, a novel approach is being pioneered to discover these materials not through traditional experimentation but by mining the rich data from scientific literature using artificial intelligence (AI) and machine learning (ML) . This method is not merely about digesting existing knowledge—it’s about predicting the future of green hydrogen energy production by identifying the most promising catalyst materials for boosting the processes. This innovative work represents a notable shift in the approach to scientific discovery. By leveraging AI and the extensive information in scientific publications, the research team is accelerating the development of new materials, contributing to the advancement of clean energy technologies. The Details: The process starts with an advanced web crawler, which could automatically browse through internet academic databases. It navigates through scientific abstracts, extracting chemical data with precision. This crawler uses Python and specialized packages to translate scientific findings into a digital format that AI can analyze. It’s akin to training a robot to become an expert in scientific literature, resulting in a vast, rich database created efficiently. Once the crawler has extracted this useful information, the next step uses ML, where algorithms are trained on this data to predict the performance of various materials in electrocatalytic processes.",e90bba027edafa9920e0408c509f209ab2f38f9134cce8b24c48039a74c755e0
5a203d6bbb-0001,https://datascience.uchicago.edu/insights/the-ai-powered-pathway-to-advanced-catalyst-development/,The AI-Powered Pathway to Advanced Catalyst Development,insights,generic,,1,"The researchers employ a method known as transfer learning , traditionally used in fields like natural language processing, to apply insights from one chemical domain to another. For example, it is like adopting a skill set from one discipline to excel in another, enhancing the AI’s predictive capabilities. For the above mentioned whole ML-guided automated workflow, the researchers coined the acronym “InCrEDible-MaT-GO” for the proposed workflow to promote and remember the workflow techniques. Similar to the famous machine intelligence “ AlphaGO ,” it is expected to contribute to human society in the future by assisting discovery and obtaining new knowledge on “incredible materials” for researchers in various systems and tasks. The Impact: This strategy goes beyond expediting the discovery process; it’s about enhancing the precision of scientific prediction. By integrating the web crawler’s data with the predictive prowess of AI, the team can conceptualize new materials that are theoretically optimal, even before they are even physically produced in the lab. This work has already made notable breakthroughs. For example, the theoretical prediction of an Ir–Cr–O system for oxygen evolution reactions, a vital component of water-splitting technologies. This material was not previously known but was later validated through experimental work, showcasing the predictive model’s potential. The Excitement: This research represents a significant stride in material science.",2e98ddce8c90d18659154cdaca9a9c9d1d6aaf960a2a6c320dcf63ce97976b36
5a203d6bbb-0002,https://datascience.uchicago.edu/insights/the-ai-powered-pathway-to-advanced-catalyst-development/,The AI-Powered Pathway to Advanced Catalyst Development,insights,generic,,2,"AI’s role in interpreting scientific literature and predicting experimental outcomes is a sophisticated addition to the researcher’s toolkit. The “InCrEDible-MaT-GO” workflow exemplifies integrating data science, chemistry, and computer science, addressing some of the most challenging questions in energy research. As new materials emerge in the energy sector, it’s essential to recognize the role of AI and digital data mining in these advancements. The future of material discovery is evolving, with AI playing a central role in bridging the gap between theoretical prediction and experimental validation. Additional Resources: Original paper Author Rui Ding’s website This work was supported by the Eric and Wendy Schmidt AI in Science Postdoctoral Fellowship, a Program of Schmidt Futures. Research Initiative AI + Science Blog Mar 21, 2024 Spatial Immunity: A new perspective enabled by computer vision Campus News Oct 26, 2022 New Schmidt Futures Fellowship at UChicago to Foster Next Generation of AI-Driven Scientists Past Event May 29, 2024 Data Science Seminar Series #5: Steve Barry",0ae547ff491622d4d7d90994f53a4fb820648ba23a90344153c4bb069b0f7e7d
457a0d7f51-0000,https://datascience.uchicago.edu/insights/automated-material-discovery-for-more-sustainable-plastics-describing-polymer-chemistry-for-human-and-machine/,Automated Material Discovery for More Sustainable Plastics: Describing Polymer Chemistry for Human and Machine,insights,generic,,0,"Plastics are a double-edged sword for our environment. Every year, about 500 million tons of plastic are produced, most of which originate from petrochemical sources and end up as waste. Not only does this immense volume of plastic not decompose for centuries, but it also frequently escapes proper disposal, leading to environmental pollution. A stark example is the Great Pacific Garbage Patch , a massive accumulation of plastic in the Pacific Ocean. To put this pollution in perspective, if this patch were made entirely of typical 10-gram shopping bags, it would amount to approximately 10 billion bags, exceeding the human population on Earth. However, it’s crucial to recognize that not all plastics are inherently harmful. They are incredibly versatile and economical, finding use in everything from everyday clothing and packaging to essential roles in micro-electronics, medical devices, and even battery electrolytes. Our goal, therefore, isn’t to eliminate plastics altogether but to explore sustainable alternatives and rethink our reliance on single-use items. The path forward involves making plastics more sustainable. This could be achieved by using plant-based materials, ensuring compostability, or improving recyclability. Significant scientific progress has been made in developing such materials. However, the challenge doesn’t end with sustainability; these new materials must also functionally outperform their predecessors.",cd8def265bb2909da69399dfb168e87667dff00132df8bcb9d3c6ebd67f6b6ca
457a0d7f51-0001,https://datascience.uchicago.edu/insights/automated-material-discovery-for-more-sustainable-plastics-describing-polymer-chemistry-for-human-and-machine/,Automated Material Discovery for More Sustainable Plastics: Describing Polymer Chemistry for Human and Machine,insights,generic,,1,"A notable example is the case of Sunchips’ compostable bags , which, despite being environmentally friendly, were rejected by consumers due to their loud crinkling sound. This illustrates the need for sustainable plastics to meet both environmental and functional standards. To address this challenge, science is rapidly advancing in the exploration of new materials through automated experimentation, computer simulations, and machine learning. However, these methods require a universal language to describe polymeric materials understandable to both computers and human scientists. This brings us to the core of what makes plastics unique: polymers. Derived from the Greek words ‘πολύς’ (many) and ‘μέρος’ (parts), polymers are long molecules composed of repeating units called monomers. For instance, simplified polyethylene , the material of common shopping bags, is essentially a long chain of carbon atoms. Visualizing the structure of a polymer like polyethylene can be straightforward for someone with a chemistry background. A basic representation using text characters, with dashes indicating covalent bonds between carbon (C) and hydrogen (H) atoms, looks like this: This representation, while instructive for humans, poses a challenge for computers, especially due to its two-dimensional nature.",62d6e239872bd76b270e304528547715049b33bcf0db1fd79974b3c03def5c84
457a0d7f51-0002,https://datascience.uchicago.edu/insights/automated-material-discovery-for-more-sustainable-plastics-describing-polymer-chemistry-for-human-and-machine/,Automated Material Discovery for More Sustainable Plastics: Describing Polymer Chemistry for Human and Machine,insights,generic,,2,"By simplifying the notation and assuming implicit hydrogen bonds, we can transform it into a one-dimensional string more comprehensible to computers: CCC….CCC Expanding this concept leads us to SMILES (Simplified Molecular Input Line Entry System) , a widely-used notation for small molecules. However, traditional SMILES doesn’t address the varying lengths of polymers, as a real polymer chain consists of thousands of carbon atoms. Writing them all out would be impractical and overwhelming. This challenge is elegantly solved by a notation specifically designed for polymers, known as BigSMILES . It represents the repeating nature of monomers in a compact and understandable form. For instance, a simplified version of polyethylene can be represented as: {[] [$]CC[$] []} This format not only makes it easier for humans and machines to interpret but also allows for more detailed specification of connections and types of monomers, reflecting a wide range of realistic polymeric materials. One crucial aspect not yet addressed is the variation in the length of polymer chains in a material, known as the molecular weight distribution . This is where the generative version of BigSMILES, G-BigSMILES, comes into play. It allows the specification of molecular weight distributions, as demonstrated in the following example: {[] [$]CC[$] []}|schulz_zimm(5000, 4500)| Here, the Schulz-Zimm distribution is used to describe the average chain lengths in terms of molar masses (M_w and M_n). Here the molar mass is a description of how long the polymer chains are i.e.",e8dafb735571f71964f54b1871c19a9da793c1180001eeaf7700b5b1f0984140
457a0d7f51-0003,https://datascience.uchicago.edu/insights/automated-material-discovery-for-more-sustainable-plastics-describing-polymer-chemistry-for-human-and-machine/,Automated Material Discovery for More Sustainable Plastics: Describing Polymer Chemistry for Human and Machine,insights,generic,,3,"how many monomers are repeated to compose the chain molecule. With G-BigSMILES, we can now comprehensively describe polymeric materials in a way that’s both human-readable and machine-processable. Our Python implementation allows for the generation of molecular models based on these descriptions, facilitating the exploration of material properties through computer simulations. Real-world polymeric materials are often more complex, involving branched chains or multiple monomer types. For more in-depth examples, readers are encouraged to consult our publication and GitHub repository . The next step in our project involves enhancing the interpretability of G-BigSMILES for machines. By translating these notations into graph structures, we aim to enable AI algorithms to suggest new material compositions. The goal is to ensure that these suggestions are not only chemically valid but also optimized for performance, paving the way for more efficient and sustainable material discovery. This work was supported by the Eric and Wendy Schmidt AI in Science Postdoctoral Fellowship, a Program of Schmidt Futures. Research Initiative AI + Science Blog Feb 15, 2024 Unlocking the Potential of Lithium Batteries with New Electrolyte Solutions Campus News Oct 26, 2022 New Schmidt Futures Fellowship at UChicago to Foster Next Generation of AI-Driven Scientists DSI News May 22, 2024 Eric and Wendy Schmidt AI in Science Postdoctoral Fellows host first-ever hackathon DSI News Jul 30, 2025 Congratulations to Outgoing Eric and Wendy Schmidt AI in Science Fellows",f1503752f5ba2dd4128ac45ae5b69e4800e8e5d9ceb24c2ba7177a9377b139ec
cdfe4dadb0-0000,https://datascience.uchicago.edu/insights/unlocking-the-potential-of-lithium-batteries-with-new-electrolyte-solutions/,Unlocking the Potential of Lithium Batteries with New Electrolyte Solutions,insights,generic,,0,"Imagine a world where your smartphone battery lasts for days, electric cars charge faster and drive longer, and renewable energy storage is more efficient. This isn’t a distant dream but a possibility being unlocked by groundbreaking research in lithium metal batteries. The key? A novel electrolyte solution that promises to revolutionize how these batteries operate. Rechargeable lithium batteries are a cornerstone of modern portable electronics, offering a reliable power source for a wide range of devices. At their core, these batteries consist of three key components: an anode, a cathode, and an electrolyte that enables the flow of lithium ions between the anode and cathode during charging (that converts chemical energy into the desirable electrical energy) and discharging (electrical to chemical energy) cycles. The unique chemistry of these batteries allows them to be recharged repeatedly, making them both efficient and environmentally friendly compared to single-use alternatives. This ability to efficiently store and release electrical energy is what has propelled lithium batteries to the forefront of energy storage technology. The specific variant of lithium batteries that ubiquitously powers all electronic gadgets and electric vehicles (EVs) is called a lithium-ion battery. A lithium-ion battery consists of graphite (a form of carbon, the other popular form of carbon you may know as diamond!) as anode and a ceramic solid (mostly contains metal, lithium, and oxygen) and the electrolyte consists of salts (not the one you use in your soup!) dissolved in organic liquids.",090d0a84c48afbceef625194fed471aeb5fb4b36fbe1006958c265d3b8b2be05
cdfe4dadb0-0001,https://datascience.uchicago.edu/insights/unlocking-the-potential-of-lithium-batteries-with-new-electrolyte-solutions/,Unlocking the Potential of Lithium Batteries with New Electrolyte Solutions,insights,generic,,1,"Their widespread adoption is due to their high energy density (energy stored in a battery per weight) and long life. However, as we push the boundaries of technology and seek more sustainable and efficient energy solutions, the limitations of lithium-ion batteries become apparent. For example, the driving range of EVs is currently limited by the amount of lithium that can be stored in graphite anode in the lithium-ion batteries. This is where the next generation of batteries, such as lithium metal batteries (LMBs) , comes into the picture. LMBs promise even higher energy densities, potentially doubling that of standard lithium-ion batteries as they use lithium metal instead of graphite as the anode, and offer faster charging times. This makes them particularly attractive for applications requiring more intensive energy storage, like long-range EVs and more efficient integration with renewable energy sources. However, their widespread use of LMBs is hampered by two major challenges. The first major challenge lies in the selection of electrolyte, which is crucial for enabling the flow of lithium ions and hence in the generation of electrical energy. The traditional electrolytes used in lithium ion batteries show increased reactivity towards lithium metal anode. They often fail to support the efficient movement of lithium ions and contribute to the rapid degradation of the lithium electrode. This incompatibility significantly hinders the battery’s performance and lifespan.",7f12c5e5b789f4645ef6a7c923cb91bf9af1f75d6a8e30cc7094dccfd6181115
cdfe4dadb0-0002,https://datascience.uchicago.edu/insights/unlocking-the-potential-of-lithium-batteries-with-new-electrolyte-solutions/,Unlocking the Potential of Lithium Batteries with New Electrolyte Solutions,insights,generic,,2,"The second challenge is the uneven deposition of lithium during the charging process (when lithium ions get transported to the anode they get deposited as lithium metal). This unevenness often results in the formation of lithium ‘dendrites,’ needle-like structures that can grow through the electrolyte layer. These dendrites not only reduce the efficiency and lifespan of the battery but also pose significant safety risks. They can create short circuits within the battery, leading to potential failures or, in extreme cases, safety hazards. The exciting news? We have developed a new type of electrolyte solvent, the fluorinated borate esters , which dramatically enhances the performance and safety of lithium metal batteries, in a recent work published in the Journal of Materials Chemistry A . Figure : Development of next-generation batteries such as lithium metal batteries can significantly increase the driving range of current electric vehicles by manyfold. The main bottleneck to the realization of such next-generation batteries is the lack of suitable electrolytes. Our research team ( Amanchukwu Lab ) experimentally synthesized a novel electrolyte called tris(2-fluoroethyl) borate (TFEB), a fluorinated borate ester, and investigated for compatibility with LMBs through a series of experimental battery cycling tests. While our cycling tests validated the promising nature of the new electrolytes for LMBs, supporting our initial hypothesis, it presented a challenge: we could not explain our experimental results in terms of molecular behavior and interactions.",da71c58d53647a1e877c8f18139e2da119d9cbf7495a6f085f48f5b9f1ecd4be
cdfe4dadb0-0003,https://datascience.uchicago.edu/insights/unlocking-the-potential-of-lithium-batteries-with-new-electrolyte-solutions/,Unlocking the Potential of Lithium Batteries with New Electrolyte Solutions,insights,generic,,3,"Understanding these molecular details is not straightforward, as it involves comprehensively analyzing how the electrolyte’s molecules interact at the atomic level. This molecular insight is crucial because it allows us to predict and design the behavior of similar high-performance electrolytes in future experiments. In essence, gaining a clear molecular-level understanding is key to systematically developing electrolytes that can enhance the performance and safety of LMBs. To overcome this challenge, we turned towards cutting-edge computational methods, including quantum chemistry-based density functional theory (DFT) and ab-initio molecular dynamics (AIMD) simulations. These tools allowed us to delve deep into the molecular interactions within the battery, providing insights into the ion solvation (i.e., how lithium ions bond to different molecular components in electrolytes that ultimately decide their properties) environment and the solubility of lithium salts (this is crucial since electrolytes do not work unless salts dissolve in the organic liquids) in fluorinated borate esters. The implications of this research are far-reaching. With improved solubility and stability offered by TFEB, LMBs can operate more efficiently and safely, paving the way for their use in a variety of applications, from consumer electronics to electric vehicles. Additionally, this study opens the door for future research where artificial intelligence (AI) and machine learning (ML) can play a pivotal role.",98cd754094e000fc9e30e859211257c7da1b821293d7144fa6838602c40aa984
cdfe4dadb0-0004,https://datascience.uchicago.edu/insights/unlocking-the-potential-of-lithium-batteries-with-new-electrolyte-solutions/,Unlocking the Potential of Lithium Batteries with New Electrolyte Solutions,insights,generic,,4,"The computational methods we used in our current work, while effective in predicting the properties of materials, face a significant limitation: they are computationally intensive. This makes them less feasible for exploring the vast chemical space of potential electrolyte candidates, which is astonishingly large, estimated to be in the order of 10ˆ60 possibilities! Here’s where AI algorithms can make a substantial impact. These advanced technologies have the potential to revolutionize how we approach the discovery of new electrolyte solvents. AI and ML are not just faster; they are capable of analyzing complex patterns and data relationships that are beyond human computational ability. This means they can predict, simulate, and optimize the properties of new electrolyte materials much more quickly and accurately than traditional methods. By leveraging AI, we can dramatically speed up the discovery process, potentially leading to breakthroughs in the development of more efficient and sustainable energy storage solutions. Our team is excited to be at the forefront of this innovation. We are actively exploring the use of AI and ML algorithms to tackle this grand challenge. In summary, this research is not just about improving batteries; it’s about taking a significant step towards a more sustainable and technologically advanced future. With these advancements, the dream of long-lasting, safe, and efficient batteries is closer than ever. This work was supported by the Eric and Wendy Schmidt AI in Science Postdoctoral Fellowship, a Program of Schmidt Futures.",bce54b6121646db9451bc8eaf2419586670304802054cbb655510e5447c2a47e
cdfe4dadb0-0005,https://datascience.uchicago.edu/insights/unlocking-the-potential-of-lithium-batteries-with-new-electrolyte-solutions/,Unlocking the Potential of Lithium Batteries with New Electrolyte Solutions,insights,generic,,5,"Research Initiative AI + Science Blog Feb 22, 2024 Automated Material Discovery for More Sustainable Plastics: Describing Polymer Chemistry for Human and Machine Blog Feb 15, 2024 Unlocking the Potential of Lithium Batteries with New Electrolyte Solutions",957d892f484fd92215dab69478cc8bf19ca1a833cdb130e461d1df791f68bffd
2592f267e5-0000,https://datascience.uchicago.edu/events/ai-science-summer-school-2024/,AI+Science Summer School 2024,events,generic,,0,"Modern artificial intelligence and machine learning will fundamentally change scientific discovery. We are just beginning to understand the possibilities presented by an era of extraordinarily powerful computers coupled with advanced instruments capable of collecting enormous volumes of high-resolution experimental data. Off-the-shelf machine learning tools cannot fully extract the knowledge contained in these datasets, let alone generate new theories and propose future experiments. The AI + Science Summer School will be held from July 15th – 19th , jointly hosted by the Data Science Institute (DSI), the Institute for Mathematical and Statistical Innovation (IMSI) at the University of Chicago, and Schmidt Sciences via our Eric and Wendy Schmidt AI in Science Fellowship program at the University of Chicago. This year’s speakers will focus on applications of AI and Machine learning in core areas of domain science – genetics and physics, materials and chemistry, energy sciences, climate sciences and bioinformatics. The goal of the program is to introduce a new generation of diverse interdisciplinary graduate students and researchers to the emerging field of AI + Science. We also hope this program can build community and spur new research directions focused on AI-enabled scientific discovery across the physical and biological sciences. Lectures and tutorials will focus on some of these areas: Generative models, Representation learning, Label-efficient learning, Simulation-based inference and other inverse problems, and Uncertainty quantification.",4cc97c85339176581e0d0823e49fdb4c03755e7b2edb9c9be777e69083de90a9
2592f267e5-0001,https://datascience.uchicago.edu/events/ai-science-summer-school-2024/,AI+Science Summer School 2024,events,generic,,1,"The organizing committee for the AI + Science Summer School includes Peter Lu , Ritesh Kumar , Yihang Wang , Anthony Badea , Mark Schulze, Simona Ahmed, and Rebecca Willett . Check-in Information: Time/Date: 8:30 am Monday July 15, 2024 and 9:00 am Tuesday-Friday, July 16-19, 2024 Location: Atrium in front of Auditorium 142 Institute for Mathematical and Statistical Innovation (IMSI) 1155 East 60th Street Chicago, IL 60637 Contact Information: Simona Ahmed – simonaa@uchicago.edu or Mark Schulze – mschulze@uchicago.edu IMSI Auditorium Atrium Opening Remarks Video Nhan Tran – Lecture Part 1 Video Lecture Slide Deck Abstract: Pursuing answers to fundamental questions about our universe requires searches for the ultra-rare, very subtle, and the inspection of nature at extremely fine spatial and temporal scales. Cutting edge experiments are often confronted with massive amounts of very rich data. To accelerate scientific discovery, enabling powerful machine learning across the data processing continuum, from sensor front-ends to large scale computing, is becoming increasingly valuable. To deploy ML in these challenging scientific environments, we require usable and accessible tool flows for efficient training and implementation across a broad range of scientific domains. This talk will introduce the motivations and requirements for “Fast” ML applications for science and how we use modern tools and techniques for developing and deploying them into our experiments.",3f7a33b894d05ce3949624a7bce1c59439e87ffa2ba8daf1ccb48ac6404dcb15
2592f267e5-0002,https://datascience.uchicago.edu/events/ai-science-summer-school-2024/,AI+Science Summer School 2024,events,generic,,2,"Bio: Tran’s research focus is on using accelerator-based experiments, such as CMS at the LHC, to search for new phenomena. His current activities center on the Higgs boson and dark sectors experiments. He is developing technology at the intersection of electronics, computing, and artificial intelligence to amplify experimental capabilities. He was a postdoctoral associate at Fermilab, and prior to that he received his PhD from Johns Hopkins University in 2011 and his bachelor’s degree from Princeton University in 2005. Tran is a recipient of the URA Tollestrup Award, the APS Henry Primakoff Award, and the DOE Early Career Award. Read More + Show Less - Auditorium Lounge Nhan Tran – Lecture Part 2 Video Abstract: Pursuing answers to fundamental questions about our universe requires searches for the ultra-rare, very subtle, and the inspection of nature at extremely fine spatial and temporal scales. Cutting edge experiments are often confronted with massive amounts of very rich data. To accelerate scientific discovery, enabling powerful machine learning across the data processing continuum, from sensor front-ends to large scale computing, is becoming increasingly valuable. To deploy ML in these challenging scientific environments, we require usable and accessible tool flows for efficient training and implementation across a broad range of scientific domains. This talk will introduce the motivations and requirements for “Fast” ML applications for science and how we use modern tools and techniques for developing and deploying them into our experiments.",6770dd60d0c03733ed52a6bfd3832ff909f065e3d83501342c1f69ec12e988fc
2592f267e5-0003,https://datascience.uchicago.edu/events/ai-science-summer-school-2024/,AI+Science Summer School 2024,events,generic,,3,"Bio: Tran’s research focus is on using accelerator-based experiments, such as CMS at the LHC, to search for new phenomena. His current activities center on the Higgs boson and dark sectors experiments. He is developing technology at the intersection of electronics, computing, and artificial intelligence to amplify experimental capabilities. He was a postdoctoral associate at Fermilab, and prior to that he received his PhD from Johns Hopkins University in 2011 and his bachelor’s degree from Princeton University in 2005. Tran is a recipient of the URA Tollestrup Award, the APS Henry Primakoff Award, and the DOE Early Career Award. Read More + Show Less - Ida Noyes – 1st floor Zachary Ulissi – Lecture Video Presentation Slide Deck Abstract: Machine learning accelerated catalyst discovery efforts have seen much progress in the last few years. Large-scale data and machine learning modeling efforts like the Open Catalyst Project ( https://opencatalystproject.org/ , open source data/models at https://fair-chem.github.io/ ) have elevated computational catalysis to a first-class problem in the broader machine learning community and led to rapid improvements in accuracy with new state-of-the-art AI/ML models appearing every 3-4 months since 2020. Similar efforts are under way for other climate-related materials challenges like direct air capture via the OpenDAC collaboration ( https://open-dac.github.io/ ).",134980e81130d59095be8476d05d736691a4cabbde00f1ffa78016a8b1a51a80
